Year,Country ,Continent,Sub Continent,Date,Arrivals 
2026,BULGARIA,Europe,Eastern Europe,2026/04/30,
2026,BULGARIA,Europe,Eastern Europe,2026/05/31,
2026,BULGARIA,Europe,Eastern Europe,2026/06/30,
2026,BULGARIA,Europe,Eastern Europe,2026/07/31,
2026,BULGARIA,Europe,Eastern Europe,2026/08/31,
2026,BULGARIA,Europe,Eastern Europe,2026/09/30,
2026,BULGARIA,Europe,Eastern Europe,2026/10/31,
2026,BULGARIA,Europe,Eastern Europe,2026/11/30,
2026,BULGARIA,Europe,Eastern Europe,2026/12/31,
2026,BURUNDI,Africa,East Africa,2026/01/31,1
2026,BURUNDI,Africa,East Africa,2026/02/28,1
2026,BURUNDI,Africa,East Africa,2026/03/31,0
2026,BURUNDI,Africa,East Africa,2026/04/30,
2026,BURUNDI,Africa,East Africa,2026/05/31,
2026,BURUNDI,Africa,East Africa,2026/06/30,
2026,BURUNDI,Africa,East Africa,2026/07/31,
2026,BURUNDI,Africa,East Africa,2026/08/31,
2026,BURUNDI,Africa,East Africa,2026/09/30,
2026,BURUNDI,Africa,East Africa,2026/10/31,
2026,BURUNDI,Africa,East Africa,2026/11/30,
2026,BURUNDI,Africa,East Africa,2026/12/31,
2026,CAMBODIA,Asia,Southeast Asia,2026/01/31,171
2026,CAMBODIA,Asia,South-eastern Asia,2026/02/28,143
2026,CAMBODIA,Asia,South-eastern Asia,2026/03/31,167
2026,CAMBODIA,Asia,South-eastern Asia,2026/04/30,
2026,CAMBODIA,Asia,South-eastern Asia,2026/05/31,
2026,CAMBODIA,Asia,South-eastern Asia,2026/06/30,
2026,CAMBODIA,Asia,South-eastern Asia,2026/07/31,
2026,CAMBODIA,Asia,South-eastern Asia,2026/08/31,
2026,CAMBODIA,Asia,South-eastern Asia,2026/09/30,
2026,CAMBODIA,Asia,South-eastern Asia,2026/10/31,
2026,CAMBODIA,Asia,South-eastern Asia,2026/11/30,
2026,CAMBODIA,Asia,South-eastern Asia,2026/12/31,
2026,CAMEROON,Africa,Middle Africa,2026/01/31,2
2026,CAMEROON,Africa,Middle Africa,2026/02/28,2
2026,CAMEROON,Africa,Middle Africa,2026/03/31,1
2026,CAMEROON,Africa,Middle Africa,2026/04/30,
2026,CAMEROON,Africa,Middle Africa,2026/05/31,
2026,CAMEROON,Africa,Middle Africa,2026/06/30,
2026,CAMEROON,Africa,Middle Africa,2026/07/31,
2026,CAMEROON,Africa,Middle Africa,2026/08/31,
2026,CAMEROON,Africa,Middle Africa,2026/09/30,
2026,CAMEROON,Africa,Middle Africa,2026/10/31,
2026,CAMEROON,Africa,Middle Africa,2026/11/30,
2026,CAMEROON,Africa,Middle Africa,2026/12/31,
2026,CANADA,North America,North America,2026/01/31,"5,048"
2026,CANADA,North America,North America,2026/02/28,"4,994"
2026,CANADA,North America,North America,2026/03/31,"3,475"
2026,CANADA,North America,North America,2026/04/30,
2026,CANADA,North America,North America,2026/05/31,
2026,CANADA,North America,North America,2026/06/30,
2026,CANADA,North America,North America,2026/07/31,
2026,CANADA,North America,North America,2026/08/31,
2026,CANADA,North America,North America,2026/09/30,
2026,CANADA,North America,North America,2026/10/31,
2026,CANADA,North America,North America,2026/11/30,
2026,CANADA,North America,North America,2026/12/31,
2026,CAPE VERDE,Africa,Western Africa,2026/01/31,
2026,CAPE VERDE,Africa,Western Africa,2026/02/28,
2026,CAPE VERDE,Africa,Western Africa,2026/03/31,
2026,CAPE VERDE,Africa,Western Africa,2026/04/30,
2026,CAPE VERDE,Africa,Western Africa,2026/05/31,
2026,CAPE VERDE,Africa,Western Africa,2026/06/30,
2026,CAPE VERDE,Africa,Western Africa,2026/07/31,
2026,CAPE VERDE,Africa,Western Africa,2026/08/31,
2026,CAPE VERDE,Africa,Western Africa,2026/09/30,
2026,CAPE VERDE,Africa,Western Africa,2026/10/31,
2026,CAPE VERDE,Africa,Western Africa,2026/11/30,
2026,CAPE VERDE,Africa,Western Africa,2026/12/31,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/01/31,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/02/28,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/03/31,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/04/30,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/05/31,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/06/30,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/07/31,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/08/31,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/09/30,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/10/31,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/11/30,
2026,CENTRAL AFRICAN REPUBLIC,Africa,Central Africa,2026/12/31,
2026,CHAD,Africa,Middle Africa,2026/01/31,2
2026,CHAD,Africa,Middle Africa,2026/02/28,0
2026,CHAD,Africa,Middle Africa,2026/03/31,0
2026,CHAD,Africa,Middle Africa,2026/04/30,
2026,CHAD,Africa,Middle Africa,2026/05/31,
2026,CHAD,Africa,Middle Africa,2026/06/30,
2026,CHAD,Africa,Middle Africa,2026/07/31,
2026,CHAD,Africa,Middle Africa,2026/08/31,
2026,CHAD,Africa,Middle Africa,2026/09/30,
2026,CHAD,Africa,Middle Africa,2026/10/31,
2026,CHAD,Africa,Middle Africa,2026/11/30,
2026,CHAD,Africa,Middle Africa,2026/12/31,
2026,CHILE,South America,South America,2026/01/31,82
2026,CHILE,South America,South America,2026/02/28,100
2026,CHILE,South America,South America,2026/03/31,54
2026,CHILE,South America,South America,2026/04/30,
2026,CHILE,South America,South America,2026/05/31,
2026,CHILE,South America,South America,2026/06/30,
2026,CHILE,South America,South America,2026/07/31,
2026,CHILE,South America,South America,2026/08/31,
2026,CHILE,South America,South America,2026/09/30,
2026,CHILE,South America,South America,2026/10/31,
2026,CHILE,South America,South America,2026/11/30,
2026,CHILE,South America,South America,2026/12/31,
2026,CHINA,Asia,Eastern Asia,2026/01/31,"14,003"
2026,CHINA,Asia,Eastern Asia,2026/02/28,"20,180"
2026,CHINA,Asia,Eastern Asia,2026/03/31,"14,064"
2026,CHINA,Asia,Eastern Asia,2026/04/30,
2026,CHINA,Asia,Eastern Asia,2026/05/31,
2026,CHINA,Asia,Eastern Asia,2026/06/30,
2026,CHINA,Asia,Eastern Asia,2026/07/31,
2026,CHINA,Asia,Eastern Asia,2026/08/31,
2026,CHINA,Asia,Eastern Asia,2026/09/30,
2026,CHINA,Asia,Eastern Asia,2026/10/31,
2026,CHINA,Asia,Eastern Asia,2026/11/30,
2026,CHINA,Asia,Eastern Asia,2026/12/31,
2026,COLOMBIA,South America,South America,2026/01/31,75
2026,COLOMBIA,South America,South America,2026/02/28,85
2026,COLOMBIA,South America,South America,2026/03/31,59
2026,COLOMBIA,South America,South America,2026/04/30,
2026,COLOMBIA,South America,South America,2026/05/31,
2026,COLOMBIA,South America,South America,2026/06/30,
2026,COLOMBIA,South America,South America,2026/07/31,
2026,COLOMBIA,South America,South America,2026/08/31,
2026,COLOMBIA,South America,South America,2026/09/30,
2026,COLOMBIA,South America,South America,2026/10/31,
2026,COLOMBIA,South America,South America,2026/11/30,
2026,COLOMBIA,South America,South America,2026/12/31,
2026,COMOROS,Africa,Eastern Africa,2026/01/31,6
2026,COMOROS,Africa,Eastern Africa,2026/02/28,1
2026,COMOROS,Africa,Eastern Africa,2026/03/31,1
2026,COMOROS,Africa,Eastern Africa,2026/04/30,
2026,COMOROS,Africa,Eastern Africa,2026/05/31,
2026,COMOROS,Africa,Eastern Africa,2026/06/30,
2026,COMOROS,Africa,Eastern Africa,2026/07/31,
2026,COMOROS,Africa,Eastern Africa,2026/08/31,
2026,COMOROS,Africa,Eastern Africa,2026/09/30,
2026,COMOROS,Africa,Eastern Africa,2026/10/31,
2026,COMOROS,Africa,Eastern Africa,2026/11/30,
2026,COMOROS,Africa,Eastern Africa,2026/12/31,
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/01/31,1
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/02/28,4
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/03/31,2
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/04/30,
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/05/31,
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/06/30,
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/07/31,
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/08/31,
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/09/30,
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/10/31,
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/11/30,
2026,CONGO THE DEM REPOF THE,Africa,Middle Africa,2026/12/31,
2026,COSTA RICA,North America,Central America,2026/01/31,16
2026,COSTA RICA,North America,Central America,2026/02/28,7
2026,COSTA RICA,North America,Central America,2026/03/31,7
2026,COSTA RICA,North America,Central America,2026/04/30,
2026,COSTA RICA,North America,Central America,2026/05/31,
2026,COSTA RICA,North America,Central America,2026/06/30,
2026,COSTA RICA,North America,Central America,2026/07/31,
2026,COSTA RICA,North America,Central America,2026/08/31,
2026,COSTA RICA,North America,Central America,2026/09/30,
2026,COSTA RICA,North America,Central America,2026/10/31,
2026,COSTA RICA,North America,Central America,2026/11/30,
2026,COSTA RICA,North America,Central America,2026/12/31,
2026,COTE D'IVOIRE,Africa,Western Africa,2026/01/31,2
2026,COTE D'IVOIRE,Africa,Western Africa,2026/02/28,0
2026,COTE D'IVOIRE,Africa,Western Africa,2026/03/31,1
2026,COTE D'IVOIRE,Africa,Western Africa,2026/04/30,
2026,COTE D'IVOIRE,Africa,Western Africa,2026/05/31,
2026,COTE D'IVOIRE,Africa,Western Africa,2026/06/30,
2026,COTE D'IVOIRE,Africa,Western Africa,2026/07/31,
2026,COTE D'IVOIRE,Africa,Western Africa,2026/08/31,
2026,COTE D'IVOIRE,Africa,Western Africa,2026/09/30,
2026,COTE D'IVOIRE,Africa,Western Africa,2026/10/31,
2026,COTE D'IVOIRE,Africa,Western Africa,2026/11/30,
2026,COTE D'IVOIRE,Africa,Western Africa,2026/12/31,
2026,CROATIA,Europe,Southern Europe,2026/01/31,337
2026,CROATIA,Europe,Southern Europe,2026/02/28,300
2026,CROATIA,Europe,Southern Europe,2026/03/31,84
2026,CROATIA,Europe,Southern Europe,2026/04/30,
2026,CROATIA,Europe,Southern Europe,2026/05/31,
2026,CROATIA,Europe,Southern Europe,2026/06/30,
2026,CROATIA,Europe,Southern Europe,2026/07/31,
2026,CROATIA,Europe,Southern Europe,2026/08/31,
2026,CROATIA,Europe,Southern Europe,2026/09/30,
2026,CROATIA,Europe,Southern Europe,2026/10/31,
2026,CROATIA,Europe,Southern Europe,2026/11/30,
2026,CROATIA,Europe,Southern Europe,2026/12/31,
2026,CUBA,North America,Caribbean,2026/01/31,5
2026,CUBA,North America,Caribbean,2026/02/28,2
2026,CUBA,North America,Caribbean,2026/03/31,5
2026,CUBA,North America,Caribbean,2026/04/30,
2026,CUBA,North America,Caribbean,2026/05/31,
2026,CUBA,North America,Caribbean,2026/06/30,
2026,CUBA,North America,Caribbean,2026/07/31,
2026,CUBA,North America,Caribbean,2026/08/31,
2026,CUBA,North America,Caribbean,2026/09/30,
2026,CUBA,North America,Caribbean,2026/10/31,
2026,CUBA,North America,Caribbean,2026/11/30,
2026,CUBA,North America,Caribbean,2026/12/31,
2026,CYPRUS,Asia,Western Asia,2026/01/31,105
2026,CYPRUS,Asia,Western Asia,2026/02/28,80
2026,CYPRUS,Asia,Western Asia,2026/03/31,34
2026,CYPRUS,Asia,Western Asia,2026/04/30,
2026,CYPRUS,Asia,Western Asia,2026/05/31,
2026,CYPRUS,Asia,Western Asia,2026/06/30,
2026,CYPRUS,Asia,Western Asia,2026/07/31,
2026,CYPRUS,Asia,Western Asia,2026/08/31,
2026,CYPRUS,Asia,Western Asia,2026/09/30,
2026,CYPRUS,Asia,Western Asia,2026/10/31,
2026,CYPRUS,Asia,Western Asia,2026/11/30,
2026,CYPRUS,Asia,Western Asia,2026/12/31,
2026,CZECH ,Europe,Eastern Europe,2026/01/31,"3,265"
2026,CZECH ,Europe,Eastern Europe,2026/02/28,"3,999"
2026,CZECH ,Europe,Eastern Europe,2026/03/31,748
2026,CZECH ,Europe,Eastern Europe,2026/04/30,
2026,CZECH ,Europe,Eastern Europe,2026/05/31,
2026,CZECH ,Europe,Eastern Europe,2026/06/30,
2026,CZECH ,Europe,Eastern Europe,2026/07/31,
2026,CZECH ,Europe,Eastern Europe,2026/08/31,
2026,CZECH ,Europe,Eastern Europe,2026/09/30,
2026,CZECH ,Europe,Eastern Europe,2026/10/31,
2026,CZECH ,Europe,Eastern Europe,2026/11/30,
2026,CZECH ,Europe,Eastern Europe,2026/12/31,
2026,DENMARK,Europe,Northern Europe,2026/01/31,"3,372"
2026,DENMARK,Europe,Northern Europe,2026/02/28,"3,127"
2026,DENMARK,Europe,Northern Europe,2026/03/31,"1,428"
2026,DENMARK,Europe,Northern Europe,2026/04/30,
2026,DENMARK,Europe,Northern Europe,2026/05/31,
2026,DENMARK,Europe,Northern Europe,2026/06/30,
2026,DENMARK,Europe,Northern Europe,2026/07/31,
2026,DENMARK,Europe,Northern Europe,2026/08/31,
2026,DENMARK,Europe,Northern Europe,2026/09/30,
2026,DENMARK,Europe,Northern Europe,2026/10/31,
2026,DENMARK,Europe,Northern Europe,2026/11/30,
2026,DENMARK,Europe,Northern Europe,2026/12/31,
2026,DJIBOUTI,Africa,Eastern Africa,2026/01/31,5
2026,DJIBOUTI,Africa,Eastern Africa,2026/02/28,1
2026,DJIBOUTI,Africa,Eastern Africa,2026/03/31,0
2026,DJIBOUTI,Africa,Eastern Africa,2026/04/30,
2026,DJIBOUTI,Africa,Eastern Africa,2026/05/31,
2026,DJIBOUTI,Africa,Eastern Africa,2026/06/30,
2026,DJIBOUTI,Africa,Eastern Africa,2026/07/31,
2026,DJIBOUTI,Africa,Eastern Africa,2026/08/31,
2026,DJIBOUTI,Africa,Eastern Africa,2026/09/30,
2026,DJIBOUTI,Africa,Eastern Africa,2026/10/31,
2026,DJIBOUTI,Africa,Eastern Africa,2026/11/30,
2026,DJIBOUTI,Africa,Eastern Africa,2026/12/31,
2026,DOMINICA,North America,Caribbean,2026/01/31,9
2026,DOMINICA,North America,Caribbean,2026/02/28,9
2026,DOMINICA,North America,Caribbean,2026/03/31,9
2026,DOMINICA,North America,Caribbean,2026/04/30,
2026,DOMINICA,North America,Caribbean,2026/05/31,
2026,DOMINICA,North America,Caribbean,2026/06/30,
2026,DOMINICA,North America,Caribbean,2026/07/31,
2026,DOMINICA,North America,Caribbean,2026/08/31,
2026,DOMINICA,North America,Caribbean,2026/09/30,
2026,DOMINICA,North America,Caribbean,2026/10/31,
2026,DOMINICA,North America,Caribbean,2026/11/30,
2026,DOMINICA,North America,Caribbean,2026/12/31,
2026,DOMINICAN ,North America,Caribbean,2026/01/31,3
2026,DOMINICAN ,North America,Caribbean,2026/02/28,4
2026,DOMINICAN ,North America,Caribbean,2026/03/31,1
2026,DOMINICAN ,North America,Caribbean,2026/04/30,
2026,DOMINICAN ,North America,Caribbean,2026/05/31,
2026,DOMINICAN ,North America,Caribbean,2026/06/30,
2026,DOMINICAN ,North America,Caribbean,2026/07/31,
2026,DOMINICAN ,North America,Caribbean,2026/08/31,
2026,DOMINICAN ,North America,Caribbean,2026/09/30,
2026,DOMINICAN ,North America,Caribbean,2026/10/31,
2026,DOMINICAN ,North America,Caribbean,2026/11/30,
2026,DOMINICAN ,North America,Caribbean,2026/12/31,
2026,ECUADOR,South America,South America,2026/01/31,14
2026,ECUADOR,South America,South America,2026/02/28,15
2026,ECUADOR,South America,South America,2026/03/31,22
2026,ECUADOR,South America,South America,2026/04/30,
2026,ECUADOR,South America,South America,2026/05/31,
2026,ECUADOR,South America,South America,2026/06/30,
2026,ECUADOR,South America,South America,2026/07/31,
2026,ECUADOR,South America,South America,2026/08/31,
2026,ECUADOR,South America,South America,2026/09/30,
2026,ECUADOR,South America,South America,2026/10/31,
2026,ECUADOR,South America,South America,2026/11/30,
2026,ECUADOR,South America,South America,2026/12/31,
2026,EGYPT,Africa,Northern Africa,2026/01/31,288
2026,EGYPT,Africa,Northern Africa,2026/02/28,201
2026,EGYPT,Africa,Northern Africa,2026/03/31,114
2026,EGYPT,Africa,Northern Africa,2026/04/30,
2026,EGYPT,Africa,Northern Africa,2026/05/31,
2026,EGYPT,Africa,Northern Africa,2026/06/30,
2026,EGYPT,Africa,Northern Africa,2026/07/31,
2026,EGYPT,Africa,Northern Africa,2026/08/31,
2026,EGYPT,Africa,Northern Africa,2026/09/30,
2026,EGYPT,Africa,Northern Africa,2026/10/31,
2026,EGYPT,Africa,Northern Africa,2026/11/30,
2026,EGYPT,Africa,Northern Africa,2026/12/31,
2026,EL SALVADOR,North America,Central America,2026/01/31,1
2026,EL SALVADOR,North America,Central America,2026/02/28,5
2026,EL SALVADOR,North America,Central America,2026/03/31,2
2026,EL SALVADOR,North America,Central America,2026/04/30,
2026,EL SALVADOR,North America,Central America,2026/05/31,
2026,EL SALVADOR,North America,Central America,2026/06/30,
2026,EL SALVADOR,North America,Central America,2026/07/31,
2026,EL SALVADOR,North America,Central America,2026/08/31,
2026,EL SALVADOR,North America,Central America,2026/09/30,
2026,EL SALVADOR,North America,Central America,2026/10/31,
2026,EL SALVADOR,North America,Central America,2026/11/30,
2026,EL SALVADOR,North America,Central America,2026/12/31,
2026,ERITREA,Africa,Eastern Africa,2026/01/31,9
2026,ERITREA,Africa,Eastern Africa,2026/02/28,0
2026,ERITREA,Africa,Eastern Africa,2026/03/31,3
2026,ERITREA,Africa,Eastern Africa,2026/04/30,
2026,ERITREA,Africa,Eastern Africa,2026/05/31,
2026,ERITREA,Africa,Eastern Africa,2026/06/30,
2026,ERITREA,Africa,Eastern Africa,2026/07/31,
2026,ERITREA,Africa,Eastern Africa,2026/08/31,
2026,ERITREA,Africa,Eastern Africa,2026/09/30,
2026,ERITREA,Africa,Eastern Africa,2026/10/31,
2026,ERITREA,Africa,Eastern Africa,2026/11/30,
2026,ERITREA,Africa,Eastern Africa,2026/12/31,
2026,ESTONIA,Europe,Northern Europe,2026/01/31,874
2026,ESTONIA,Europe,Northern Europe,2026/02/28,875
2026,ESTONIA,Europe,Northern Europe,2026/03/31,306
2026,ESTONIA,Europe,Northern Europe,2026/04/30,
2026,ESTONIA,Europe,Northern Europe,2026/05/31,
2026,ESTONIA,Europe,Northern Europe,2026/06/30,
2026,ESTONIA,Europe,Northern Europe,2026/07/31,
2026,ESTONIA,Europe,Northern Europe,2026/08/31,
2026,ESTONIA,Europe,Northern Europe,2026/09/30,
2026,ESTONIA,Europe,Northern Europe,2026/10/31,
2026,ESTONIA,Europe,Northern Europe,2026/11/30,
2026,ESTONIA,Europe,Northern Europe,2026/12/31,
2026,EQUATORIAL GUINEA,Africa,Central Africa,2026/01/31,
2026,EQUATORIAL GUINEA ,Africa,Central Africa,2026/02/28,
2026,EQUATORIAL GUINEA ,Africa,Central Africa,2026/03/31,
2026,EQUATORIAL GUINEA ,Africa,Central Africa,2026/04/30,
2026,EQUATORIAL GUINEA ,Africa,Central Africa,2026/05/31,
2026,EQUATORIAL GUINEA ,Africa,Central Africa,2026/06/30,
2026,EQUATORIAL GUINEA ,Africa,Central Africa,2026/07/31,
2026,EQUATORIAL GUINEA ,Africa,Central Africa,2026/08/31,
2026,EQUATORIAL GUINEA ,Africa,Central Africa,2026/09/30,
2026,EQUATORIAL GUINEA ,Africa,Central Africa,2026/10/31,
2026,EQUATORIAL GUINEA ,Africa,Central Africa,2026/11/30,
2026,EQUATORIAL GUINEA ,Africa,Central Africa,2026/12/31,
2026,ETHIOPIA,Africa,Eastern Africa,2026/01/31,17
2026,ETHIOPIA,Africa,Eastern Africa,2026/02/28,16
2026,ETHIOPIA,Africa,Eastern Africa,2026/03/31,14
2026,ETHIOPIA,Africa,Eastern Africa,2026/04/30,
2026,ETHIOPIA,Africa,Eastern Africa,2026/05/31,
2026,ETHIOPIA,Africa,Eastern Africa,2026/06/30,
2026,ETHIOPIA,Africa,Eastern Africa,2026/07/31,
2026,ETHIOPIA,Africa,Eastern Africa,2026/08/31,
2026,ETHIOPIA,Africa,Eastern Africa,2026/09/30,
2026,ETHIOPIA,Africa,Eastern Africa,2026/10/31,
2026,ETHIOPIA,Africa,Eastern Africa,2026/11/30,
2026,ETHIOPIA,Africa,Eastern Africa,2026/12/31,
2026,FIJI,Oceania,Melanesia,2026/01/31,39
2026,FIJI,Oceania,Melanesia,2026/02/28,17
2026,FIJI,Oceania,Melanesia,2026/03/31,30
2026,FIJI,Oceania,Melanesia,2026/04/30,
2026,FIJI,Oceania,Melanesia,2026/05/31,
2026,FIJI,Oceania,Melanesia,2026/06/30,
2026,FIJI,Oceania,Melanesia,2026/07/31,
2026,FIJI,Oceania,Melanesia,2026/08/31,
2026,FIJI,Oceania,Melanesia,2026/09/30,
2026,FIJI,Oceania,Melanesia,2026/10/31,
2026,FIJI,Oceania,Melanesia,2026/11/30,
2026,FIJI,Oceania,Melanesia,2026/12/31,
2026,FINLAND,Europe,Northern Europe,2026/01/31,"1,180"
2026,FINLAND,Europe,Northern Europe,2026/02/28,917
2026,FINLAND,Europe,Northern Europe,2026/03/31,319
2026,FINLAND,Europe,Northern Europe,2026/04/30,
2026,FINLAND,Europe,Northern Europe,2026/05/31,
2026,FINLAND,Europe,Northern Europe,2026/06/30,
2026,FINLAND,Europe,Northern Europe,2026/07/31,
2026,FINLAND,Europe,Northern Europe,2026/08/31,
2026,FINLAND,Europe,Northern Europe,2026/09/30,
2026,FINLAND,Europe,Northern Europe,2026/10/31,
2026,FINLAND,Europe,Northern Europe,2026/11/30,
2026,FINLAND,Europe,Northern Europe,2026/12/31,
2026,FRANCE ,Europe,Western Europe,2026/01/31,"13,569"
2026,FRANCE ,Europe,Western Europe,2026/02/28,"17,174"
2026,FRANCE ,Europe,Western Europe,2026/03/31,"8,359"
2026,FRANCE ,Europe,Western Europe,2026/04/30,
2026,FRANCE ,Europe,Western Europe,2026/05/31,
2026,FRANCE ,Europe,Western Europe,2026/06/30,
2026,FRANCE ,Europe,Western Europe,2026/07/31,
2026,FRANCE ,Europe,Western Europe,2026/08/31,
2026,FRANCE ,Europe,Western Europe,2026/09/30,
2026,FRANCE ,Europe,Western Europe,2026/10/31,
2026,FRANCE ,Europe,Western Europe,2026/11/30,
2026,FRANCE ,Europe,Western Europe,2026/12/31,
2026,GABON,Africa,Middle Africa,2026/01/31,0
2026,GABON,Africa,Middle Africa,2026/02/28,1
2026,GABON,Africa,Middle Africa,2026/03/31,0
2026,GABON,Africa,Middle Africa,2026/04/30,
2026,GABON,Africa,Middle Africa,2026/05/31,
2026,GABON,Africa,Middle Africa,2026/06/30,
2026,GABON,Africa,Middle Africa,2026/07/31,
2026,GABON,Africa,Middle Africa,2026/08/31,
2026,GABON,Africa,Middle Africa,2026/09/30,
2026,GABON,Africa,Middle Africa,2026/10/31,
2026,GABON,Africa,Middle Africa,2026/11/30,
2026,GABON,Africa,Middle Africa,2026/12/31,
2026,GAMBIA,Africa,Western Africa,2026/01/31,2
2026,GAMBIA,Africa,Western Africa,2026/02/28,3
2026,GAMBIA,Africa,Western Africa,2026/03/31,1
2026,GAMBIA,Africa,Western Africa,2026/04/30,
2026,GAMBIA,Africa,Western Africa,2026/05/31,
2026,GAMBIA,Africa,Western Africa,2026/06/30,
